Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID,read_dates,genres
15775601,"Zero Point (Owner Trilogy, #2)",Neal Asher,"Asher, Neal",,0230750702,9780230750708,4,4.07,Tor,Hardcover,564,2012,2012,2014/01/01,2014/05/09,,,read,,,,1,,,0,,,,,,",2014-01-01","Science Fiction|97;Space,Space Opera|17;Fiction|15"
17239381,"Jupiter War (Owner Trilogy, #3)",Neal Asher,"Asher, Neal",,1597804932,9781597804936,4,4.1,Night Shade,Paperback,356,2014,2013,2014/01/01,2014/05/09,,,read,,,,1,,,0,,,,,,",2014-01-01","Science Fiction|73;Fiction|12;Space,Space Opera|10"
18143936,"The Sea Without a Shore (Lt. Leary, #10)",David Drake,"Drake, David",,1476736391,9781476736396,5,4.07,Baen,Hardcover,363,2014,2014,2014/01/01,2014/05/09,,,read,,,,1,,,0,,,,,,",2014-01-01","Science Fiction|40;Space,Space Opera|19;War,Military Fiction|8;Science Fiction,Military Science Fiction|8;Fiction|8"
1126719,House of Suns,Alastair Reynolds,"Reynolds, Alastair",,0575099127,9780575099128,5,4.22,Gollancz,Paperback,512,2010,2008,2014/01/01,2014/08/04,,,read,,,,1,,,0,,,,,,",2014-01-01","Science Fiction|840;Space,Space Opera|182;Fiction|173"
77711,"A Fire Upon the Deep (Zones of Thought, #1)",Vernor Vinge,"Vinge, Vernor",,0812515285,9780812515282,5,4.14,Tor Science Fiction,Mass Market Paperback,613,2010,1992,2014/01/01,2014/08/04,,,read,,,,1,,,0,,,,,,",2014-01-01","Science Fiction|1953;Fiction|595;Space,Space Opera|304"
226004,"A Deepness in the Sky (Zones of Thought, #2)",Vernor Vinge,"Vinge, Vernor",,0812536355,9780812536355,5,4.32,Tor Science Fiction,Mass Market Paperback,775,2000,1999,2014/01/01,2014/08/04,,,read,,,,1,,,0,,,,,,",2014-01-01","Science Fiction|955;Fiction|307;Space,Space Opera|129"
10170545,"The Children of the Sky  (Zones of Thought, #3)",Vernor Vinge,"Vinge, Vernor",,0312875622,9780312875626,4,3.64,Tor,Hardcover,444,2011,2011,2014/01/01,2014/08/04,,,read,,,,1,,,0,,,,,,",2014-01-01","Science Fiction|301;Fiction|91;Space,Space Opera|26"
18007564,The Martian,Andy Weir,"Weir, Andy",,0804139024,9780804139021,4,4.4,Crown,Hardcover,369,2014,2012,2014/01/01,2014/08/04,,,read,,,,1,,,0,,,,,,",2014-01-01",Science Fiction|10678;Fiction|7309
6631527,"The Mister Trophy (Markhat, #1)",Frank Tuttle,"Tuttle, Frank",,,,4,3.83,"Samhain Publishing, Ltd.",Kindle Edition,46,2008,2008,2014/01/01,2014/08/04,,,read,,,,1,,,0,,,,,,",2014-01-01","Fantasy|66;Fantasy,Urban Fantasy|31;Mystery|12;Humor|5;Fiction|5"
6927755,"Hold the Dark (Markhat, #3)",Frank Tuttle,"Tuttle, Frank",,1605044946,9781605044941,4,4.19,Samhain Publishing,ebook,,2009,2009,2014/01/01,2014/08/04,,,read,,,,1,,,0,,,,,,",2014-01-01","Fantasy|30;Fantasy,Urban Fantasy|15;Mystery|11;Short Stories|2"
8829206,Anthology 1: The Far Corners,Frank Tuttle,"Tuttle, Frank",,,,4,4.08,,Kindle Edition,85,,2010,2014/01/01,2014/08/04,,,read,,,,1,,,0,,,,,,",2014-01-01",Fantasy|4
12871690,"All the Paths of Shadow (Paths of Shadow, #1)",Frank Tuttle,"Tuttle, Frank",,1618770039,9781618770035,4,3.92,Cool Well Press,Paperback,484,2011,2011,2014/01/01,2014/08/04,,,read,,,,1,,,0,,,,,,",2014-01-01","Fantasy|173;Science Fiction,Steampunk|107;Young Adult|21;Fantasy,Magic|17"
17910105,"Working God's Mischief (Instrumentalities of the Night, #4)",Glen Cook,"Cook, Glen",,0765334208,9780765334206,3,4,Tor Books,Hardcover,432,2014,2014,2014/01/01,2014/08/04,,,read,,,,1,,,0,,,,,,",2014-01-01","Fantasy|47;Fantasy,Epic Fantasy|9;Fiction|6;Fantasy,Dark Fantasy|4"
5661546,"Surrender to the Will of the Night (Instrumentalities of the Night, #3)",Glen Cook,"Cook, Glen",,0765306867,9780765306869,3,4.08,Tor Books,Hardcover,493,2010,2009,2014/01/01,2014/08/04,,,read,,,,1,,,0,,,,,,",2014-01-01","Fantasy|98;Fiction|15;Fantasy,Epic Fantasy|7;Fantasy,Dark Fantasy|5;Science Fiction,Alternate History|2;Science Fiction Fantasy|2;War|2;Epic|2;Literature,American|2"
126747,"Lord of the Silent Kingdom (Instrumentalities of the Night, #2)",Glen Cook,"Cook, Glen",,0765306859,9780765306852,4,4,Tor Books,Hardcover,496,2007,2007,2014/01/01,2014/08/04,,,read,,,,1,,,0,,,,,,",2014-01-01","Fantasy|136;Fiction|18;War|8;Fantasy,Epic Fantasy|7;Fantasy,Magic|7"
325398,"The Tyranny of the Night (Instrumentalities of the Night, #1)",Glen Cook,"Cook, Glen",,076534596X,9780765345967,4,3.69,Tor Fantasy,Mass Market Paperback,505,2006,2010,2014/01/01,2014/08/04,,,read,,,,1,,,0,,,,,,",2014-01-01","Fantasy|256;Fiction|29;Fantasy,Epic Fantasy|14;Fantasy,Dark Fantasy|12"
6635349,"Nova War (The Shoal Sequence, #2)",Gary Gibson,"Gibson, Gary",,0230706800,9780230706804,2,3.8,Tor Books,Hardcover,407,2009,2009,2014/01/01,2014/09/26,,,read,,,,1,,,0,,,,,,",2014-01-01","Science Fiction|91;Fiction|19;Space,Space Opera|15"
3607898,"Stealing Light (The Shoal Sequence, #1)",Gary Gibson,"Gibson, Gary",,0330445960,9780330445962,3,3.71,Pan Macmillan,Paperback,400,2008,2007,2014/01/01,2014/09/26,,,read,,,,1,,,0,,,,,,",2014-01-01","Science Fiction|179;Fiction|35;Space,Space Opera|33"
8578027,"Empire of Light (The Shoal Sequence, #3)",Gary Gibson,"Gibson, Gary",,0230706819,9780230706811,1,3.76,Pan Macmillan,Hardcover,393,2010,2010,2014/01/01,2014/09/26,,,read,,,,1,,,0,,,,,,",2014-01-01","Science Fiction|81;Fiction|17;Space,Space Opera|14"
81992,"Singularity Sky (Eschaton, #1)",Charles Stross,"Stross, Charles",,1841493341,9781841493343,3,3.83,Orbit (UK),Mass Market Paperback,389,2005,2003,2014/01/01,2014/08/04,,,read,,,,1,,,0,,,,,,",2014-01-01","Science Fiction|395;Fiction|154;Space,Space Opera|89"
101864,"Iron Sunrise (Eschaton, #2)",Charles Stross,"Stross, Charles",,1841493368,9781841493367,3,3.97,Orbit (UK),Mass Market Paperback,480,2005,2004,2014/01/01,2014/08/04,,,read,,,,1,,,0,,,,,,",2014-01-01","Science Fiction|304;Fiction|79;Space,Space Opera|42"
101869,"The Atrocity Archives (Laundry Files, #1)",Charles Stross,"Stross, Charles",,0441013651,9780441013654,4,3.91,Ace,Paperback,345,2006,2004,2014/01/01,2014/09/26,,,read,,,,1,,,0,,,,,,",2014-01-01","Science Fiction|626;Fantasy|485;Horror|437;Fantasy,Urban Fantasy|322;Fiction|319"
14150,"The Jennifer Morgue (Laundry Files, #2)",Charles Stross,"Stross, Charles",,1930846452,9781930846456,4,4.03,Golden Gryphon Press,Hardcover,313,2006,2006,2014/01/01,2014/09/26,,,read,,,,1,,,0,,,,,,",2014-01-01","Science Fiction|290;Fantasy|283;Horror|226;Fantasy,Urban Fantasy|177;Fiction|168"
12393566,"The Apocalypse Codex (Laundry Files, #4)",Charles Stross,"Stross, Charles",,,,4,4.16,Ace,Kindle Edition,336,2012,2012,2014/01/01,2014/09/26,,,read,,,,1,,,0,,,,,,",2014-01-01","Horror|172;Science Fiction|172;Fantasy|168;Fantasy,Urban Fantasy|135;Fiction|111"
7149287,"The Fuller Memorandum (Laundry Files, #3)",Charles Stross,"Stross, Charles",,044101867X,9780441018673,4,4.18,Ace Books,Hardcover,312,2010,2010,2014/01/01,2014/09/26,,,read,,,,1,,,0,,,,,,",2014-01-01","Science Fiction|224;Fantasy|221;Horror|215;Fantasy,Urban Fantasy|155;Fiction|112"
18211295,"The Rhesus Chart (Laundry Files, #5)",Charles Stross,"Stross, Charles",,0356502538,9780356502533,3,4.18,Orbit,Hardcover,352,2014,2014,2014/01/01,2014/09/26,,,read,,,,1,,,0,,,,,,",2014-01-01","Fantasy|156;Horror|146;Science Fiction|124;Fantasy,Urban Fantasy|114;Fiction|88"
13642710,"Nexus (Nexus, #1)",Ramez Naam,"Naam, Ramez",,0857662937,9780857662934,4,4.05,Angry Robot,Paperback,460,2012,2012,2014/01/01,2014/09/26,,,read,,,,1,,,0,,,,,,",2014-01-01","Science Fiction|735;Fiction|305;Science Fiction,Cyberpunk|145;Thriller|109"
20527133,"Superintelligence: Paths, Dangers, Strategies",Nick Bostrom,"Bostrom, Nick",,0199678111,9780199678112,5,3.87,"Oxford University Press, USA",Hardcover,328,2014,2014,2014/01/01,2014/09/26,,,read,,,,1,,,0,,,,,,",2014-01-01","Science|591;Nonfiction|550;Philosophy|343;Science,Technology|216;Artificial Intelligence|175"
18453098,Defenders,Will McIntosh,"McIntosh, Will",,031621776X,9780316217767,3,3.6,Orbit,Paperback,485,2014,2014,2014/01/01,2015/04/06,,,read,,,,1,,,0,,,,,,",2014-01-01","Science Fiction|104;Fiction|19;Science Fiction,Aliens|19"
18490895,"Koko Takes a Holiday (EBK, #1)",Kieran Shea,"Shea, Kieran",,1781168601,9781781168608,4,3.52,Titan Books,Paperback,335,2014,2014,2014/01/01,2015/04/06,,,read,,,,1,,,0,,,,,,",2014-01-01","Science Fiction|79;Science Fiction,Cyberpunk|27;Fiction|13"
17934530,"Annihilation (Southern Reach, #1)",Jeff VanderMeer,"VanderMeer, Jeff",,0374104093,9780374104092,4,3.7,"Farrar, Straus and Giroux",Paperback,195,2014,2014,2014/01/01,2015/04/06,,,read,,,,1,,,0,,,,,,",2014-01-01",Science Fiction|3178;Fiction|2062;Horror|1701;Fantasy|825;Mystery|467
18077752,"Acceptance (Southern Reach, #3)",Jeff VanderMeer,"VanderMeer, Jeff",,0374104115,9780374104115,3,3.58,"Farrar, Straus and Giroux",Paperback,341,2014,2014,2014/01/01,2015/04/06,,,read,,,,1,,,0,,,,,,",2014-01-01",Science Fiction|977;Fiction|691;Horror|461;Fantasy|238
18077769,"Authority (Southern Reach, #2)",Jeff VanderMeer,"VanderMeer, Jeff",,0374104107,9780374104108,3,3.51,"Farrar, Straus and Giroux",Paperback,341,2014,2014,2014/01/01,2015/04/06,,,read,,,,1,,,0,,,,,,",2014-01-01",Science Fiction|1221;Fiction|879;Horror|591;Fantasy|312
597159,"Queen City Jazz (Nanotech, #1)",Kathleen Ann Goonan,"Goonan, Kathleen Ann",,0765307510,9780765307514,2,3.46,Orb Books,Paperback,400,2003,1994,2014/01/01,2015/08/31,,,read,,,,1,,,0,,,,,,",2014-01-01","Science Fiction|71;Fiction|21;Apocalyptic,Post Apocalyptic|16;Fantasy|12"
17910129,Afterparty,Daryl Gregory,"Gregory, Daryl",,0765336928,9780765336927,3,3.73,Tor Books,Hardcover,304,2014,2014,2014/01/01,2015/04/06,,,read,,,,1,,,0,,,,,,",2014-01-01","Science Fiction|186;Fiction|98;Thriller|34;Science Fiction,Dystopia|29"
21870141,"I, Slutbot",Mykle Hansen,"Hansen, Mykle",,1621051447,9781621051442,2,3.78,Eraserhead Press,Paperback,272,2014,2014,2014/01/01,2015/04/06,,,read,,,,1,,,0,,,,,,",2014-01-01","Horror,Bizarro Fiction|10;Science Fiction|2"
22859850,"Dark Intelligence (Transformation, #1)",Neal Asher,"Asher, Neal",,1597808245,9781597808248,4,4.06,Night Shade,Hardcover,402,2015,2015,2015/01/01,2015/08/01,,,read,,,,1,,,0,,,,,,",2015-01-01","Science Fiction|214;Space,Space Opera|47;Fiction|27"
15456561,"The Dark Lord's Handbook (The Dark Lord's Handbook, #1)",Paul  Dale,"Dale, Paul",,1471089576,9781471089572,4,3.63,Paul Dale,Paperback,326,2012,2008,2015/01/01,2015/08/18,,,read,,,,1,,,0,,,,,,",2015-01-01","Fantasy|80;Humor|13;Horror|6;Fiction|5;Fantasy,Magic|4"
23501210,"Conquest (The Dark Lord's Handbook, #2)",Paul  Dale,"Dale, Paul",,1502820536,9781502820532,3,3.83,CreateSpace Independent Publishing Platform,Paperback,412,2014,2014,2015/01/01,2015/08/18,,,read,,,,1,,,0,,,,,,",2015-01-01","Fantasy|18;Humor|3;Fantasy,High Fantasy|2;Fiction|2"
179064,"The Goose Girl (The Books of Bayern, #1)",Shannon Hale,"Hale, Shannon",,1582349908,9781582349909,3,4.13,Bloomsbury Children's Books,Paperback,383,2005,2003,2015/01/01,2015/04/10,,,read,,,,1,,,0,,,,,,",2015-01-01","Fantasy|3534;Young Adult|2021;Fantasy,Fairy Tales|652;Romance|583;Fiction|538"
22544401,"Tracker (Foreigner, #16)",C.J. Cherryh,"Cherryh, C.J.",,0756409098,9780756409098,5,4.37,DAW,Hardcover,403,2015,2015,2015/01/01,2015/06/24,,,read,,,,1,,,0,,,,,,",2015-01-01","Science Fiction|66;Fiction|12;Space,Space Opera|9;Science Fiction Fantasy|8"
6616579,"Bauchelain and Korbal Broach (The Tales of Bauchelain and Korbal Broach, #1-3)",Steven Erikson,"Erikson, Steven",,0765324229,9780765324221,5,4,Tor Books,Paperback,320,2009,2009,2015/01/01,2015/04/10,,,read,,,,1,,,0,,,,,,",2015-01-01","Fantasy|286;Fantasy,Epic Fantasy|32;Fantasy,Dark Fantasy|19;Fiction|18"
18189310,"Crown of Renewal (Paladin's Legacy, #5)",Elizabeth Moon,"Moon, Elizabeth",,,,4,4.14,Del Rey,Kindle Edition,529,2014,2014,2015/01/01,2015/08/31,,,read,,,,1,,,0,,,,,,",2015-01-01","Fantasy|217;Fantasy,Epic Fantasy|14;Fiction|13"
15831197,"Limits of Power (Paladin's Legacy, #4)",Elizabeth Moon,"Moon, Elizabeth",,0356501272,9780356501277,4,4.19,Orbit,Paperback,490,2013,2013,2015/01/01,2015/08/31,,,read,,,,1,,,0,,,,,,",2015-01-01","Fantasy|244;Fantasy,Epic Fantasy|17;Fiction|16"
11476589,"Echoes of Betrayal (Paladin's Legacy, #3)",Elizabeth Moon,"Moon, Elizabeth",,0345508769,9780345508768,4,4.18,Del Rey Books,Hardcover,451,2012,2012,2015/01/01,2015/08/31,,,read,,,,1,,,0,,,,,,",2015-01-01","Fantasy|305;Fantasy,Epic Fantasy|20;Fiction|17;Fantasy,High Fantasy|16"
8559769,"Kings of the North (Paladin's Legacy, #2)",Elizabeth Moon,"Moon, Elizabeth",,0345508750,9780345508751,4,4.18,Del Rey Books,Hardcover,478,2011,2011,2015/01/01,2015/04/25,,,read,,,,1,,,0,,,,,,",2015-01-01","Fantasy|71;Fantasy,Epic Fantasy|22;Fantasy,High Fantasy|16;War,Military Fiction|12"
6579183,"Oath of Fealty (Paladin's Legacy, #1)",Elizabeth Moon,"Moon, Elizabeth",,0345508742,9780345508744,4,4.11,Del Rey Books,Hardcover,471,2010,2010,2015/01/01,2015/04/25,,,read,,,,1,,,0,,,,,,",2015-01-01","Fantasy|540;Fiction|41;Fantasy,Epic Fantasy|31;Fantasy,High Fantasy|26"
3391271,The Ten Thousand (The Macht #1),Paul Kearney,"Kearney, Paul",,1844165736,9781844165735,4,3.8,Solaris,Mass Market Paperback,465,2008,2008,2015/01/01,2015/04/10,,,read,,,,1,,,0,,,,,,",2015-01-01","Fantasy|330;Fantasy,Epic Fantasy|27;Historical,Historical Fiction|23;Fiction|23;War,Military Fiction|12"
7893824,"Corvus (The Macht, #2)",Paul Kearney,"Kearney, Paul",,190673576X,9781906735760,3,3.92,Solaris,Mass Market Paperback,459,2010,2010,2015/01/01,2015/04/10,,,read,,,,1,,,0,,,,,,",2015-01-01","Fantasy|120;Fiction|10;Historical,Historical Fiction|8;Fantasy,Epic Fantasy|7;War|6"
10062696,"Kings of Morning (The Macht, #3)",Paul Kearney,"Kearney, Paul",,1907519386,9781907519383,4,4.02,Simon & Schuster Adult Publishing Group,Mass Market Paperback,439,2012,2012,2015/01/01,2015/04/10,,,read,,,,1,,,0,,,,,,",2015-01-01","Fantasy|60;Fiction|7;Fantasy,Epic Fantasy|7"
6399850,"Seasons of War (Long Price Quartet, #3-4)",Daniel Abraham,"Abraham, Daniel",,1841496146,9781841496146,2,4.08,Orbit,Paperback,674,2010,2009,2015/01/01,2015/08/31,,,read,,,,1,,,0,,,,,,",2015-01-01",Fantasy|103;Fiction|10
6399851,"Shadow and Betrayal (Long Price Quartet, #1-2)",Daniel Abraham,"Abraham, Daniel",,184149612X,9781841496122,2,3.81,Orbit,Paperback,593,2010,2007,2015/01/01,2015/05/19,,,read,,,,1,,,0,,,,,,",2015-01-01","Fantasy|168;Fiction|16;Fantasy,High Fantasy|7"
367336,Wheel of the Infinite,Martha Wells,"Wells, Martha",,0380788152,9780380788156,4,3.94,Eos,Paperback,400,2001,2000,2015/01/01,2015/05/09,,,read,,,,1,,,0,,,,,,",2015-01-01","Fantasy|295;Fiction|21;Fantasy,High Fantasy|15;Science Fiction Fantasy|14"
1196558,Hilldiggers (Polity Universe #15),Neal Asher,"Asher, Neal",,1405055006,9781405055000,3,3.91,Tor,Hardcover,480,2007,2007,2015/01/01,2014/05/09,,,read,,,,1,,,0,,,,,,",2015-01-01","Science Fiction|117;Fiction|15;Space,Space Opera|13;War|4;Fantasy|4;Science Fiction,Cyberpunk|3;Science Fiction Fantasy|2;Artificial Intelligence|2;Science Fiction,Hard Science Fiction|2;Space|2"
185638,"Hammered (Jenny Casey, #1)",Elizabeth Bear,"Bear, Elizabeth",,0553587501,9780553587500,3,3.7,Spectra,Paperback,352,2004,2004,2015/01/01,2015/08/01,,,read,,,,1,,,0,,,,,,",2015-01-01","Science Fiction|186;Fiction|41;Science Fiction,Cyberpunk|31;Fantasy|15"
185634,"Scardown (Jenny Casey, #2)",Elizabeth Bear,"Bear, Elizabeth",,055358751X,9780553587517,3,3.79,Spectra,Paperback,368,2005,2005,2015/01/01,2015/08/01,,,read,,,,1,,,0,,,,,,",2015-01-01","Science Fiction|95;Fiction|22;Science Fiction,Cyberpunk|12"
185633,"Worldwired (Jenny Casey, #3)",Elizabeth Bear,"Bear, Elizabeth",,0553587498,9780553587494,3,3.85,Spectra Books,Paperback,398,2005,2005,2015/01/01,2015/08/01,,,read,,,,1,,,0,,,,,,",2015-01-01","Science Fiction|80;Fiction|19;Science Fiction,Cyberpunk|11"
1060548,"Prador Moon  (Polity Universe, #1)",Neal Asher,"Asher, Neal",,159780052X,9781597800525,3,3.88,Night Shade,Paperback,220,2006,2006,2015/01/01,2015/04/10,,,read,,,,1,,,0,,,,,,",2015-01-01","Science Fiction|203;Space,Space Opera|72;Fiction|38;Science Fiction,Aliens|17"
21080346,Barricade,Jon  Wallace,"Wallace, Jon",,057511794X,9780575117945,4,3.54,Gollancz,Paperback,256,2014,2014,2015/01/01,2015/04/06,,,read,,,,1,,,0,,,,,,",2015-01-01","Science Fiction|10;Apocalyptic,Post Apocalyptic|2"
7633975,Kaisertag,Oliver Henkel,"Henkel, Oliver",,3831144818,9783831144815,4,3.7,Books on Demand,Paperback,394,2002,2002,2015/01/01,2015/04/06,,,read,,,,1,,,0,,,,,,",2015-01-01","Science Fiction,Alternate History|2"
14389325,Die Fahrt des LEVIATHAN,Oliver Henkel,"Henkel, Oliver",,3941258265,9783941258266,3,3.55,Atlantis Verlag Guido Latz,Hardcover,580,2012,2012,2015/01/01,2015/07/10,,,read,,,,1,,,0,,,,,,",2015-01-01","Science Fiction,Alternate History|2"
18490708,"Echopraxia (Firefall, #2)",Peter Watts,"Watts, Peter",,076532802X,9780765328021,5,3.88,Tor Books,Hardcover,384,2014,2014,2014/01/01,2014/10/02,,,read,,,,1,,,0,,,,,,",2014-01-01",Science Fiction|269;Fiction|77;Horror|31
61915,"Falling Free (Vorkosigan Saga, #4)",Lois McMaster Bujold,"Bujold, Lois McMaster",,,9781886778535,4,3.83,Nesfa,Hardcover,288,2004,1987,2010/01/01,2013/09/26,,,read,,,,1,,,0,,,,,,",2010-01-01","Science Fiction|795;Fiction|178;Space,Space Opera|132"
22572511,"The Colonel (Firefall, #1.5)",Peter Watts,"Watts, Peter",,1466876476,9781466876477,4,3.85,Tor Books,ebook,29,2014,2014,2014/01/01,2015/04/06,,,read,,,,1,,,0,,,,,,",2014-01-01",Science Fiction|50;Short Stories|27;Fiction|20
22816087,Seveneves,Neal Stephenson,"Stephenson, Neal",,,,4,4,William Morrow,Kindle Edition,880,2015,2015,2015/08/16,2015/08/16,,,read,,,,1,,,0,,,,,,",2015-08-16","Science Fiction|2305;Fiction|1247;Apocalyptic,Post Apocalyptic|248"
24672116,With Unclean Hands: An Andrea Cort Story,Adam-Troy Castro,"Castro, Adam-Troy",,,,4,4.34,"Jabberwocky Literary Agency, Inc.",Kindle Edition,65,2014,2014,2015/08/27,2015/08/27,,,read,,,,1,,,0,,,,,,",2015-08-27",
816,Cryptonomicon,Neal Stephenson,"Stephenson, Neal",,,,0,4.25,Avon,Mass Market Paperback,1139,2002,1999,2008/01/01,2015/08/31,,,read,,,,1,,,0,,,,,,",2008-01-01","Fiction|2113;Science Fiction|1707;Historical,Historical Fiction|747;Science Fiction,Cyberpunk|339"
33514,The Elements of Style,William Strunk Jr.,"Jr., William Strunk",E.B. White,0205313426,9780205313426,0,4.19,Pearson,Hardcover,105,1999,1918,2008/01/01,2015/08/31,,,read,,,,1,,,0,,,,,,",2008-01-01","Language,Writing|2665;Nonfiction|2162;Reference|1298;Humanities,Language|290"
364466,"Gatherer of Clouds (Initiate Brother, #2)",Sean Russell,"Russell, Sean",,0886775361,9780886775360,0,4.09,DAW,Paperback,608,1992,1992,2008/01/01,2015/08/31,,,read,,,,1,,,0,,,,,,",2008-01-01","Fantasy|91;Fiction|11;Fantasy,Epic Fantasy|6;Science Fiction Fantasy|4"
364472,"The Initiate Brother (Initiate Brother, #1)",Sean Russell,"Russell, Sean",,0886774667,9780886774660,0,4.01,Daw Books,Mass Market Paperback,480,1991,1991,2008/01/01,2015/08/31,,,read,,,,1,,,0,,,,,,",2008-01-01","Fantasy|155;Fiction|14;Fantasy,Epic Fantasy|8;Science Fiction Fantasy|6"
1096473,"The Last of the Renshai (Renshai Trilogy, #1)",Mickey Zucker Reichert,"Reichert, Mickey Zucker",,0886775035,9780886775032,0,3.97,DAW,Paperback,629,1992,1992,2008/01/01,2015/08/31,,,read,,,,1,,,0,,,,,,",2008-01-01","Fantasy|193;Fiction|21;Fantasy,Epic Fantasy|12;Fantasy,High Fantasy|6"
1025514,The Tank Lords,David Drake,"Drake, David",,0671877941,9780671877941,0,3.9,Baen,Paperback,391,1997,1997,2008/01/01,2015/08/31,,,read,,,,1,,,0,,,,,,",2008-01-01","Science Fiction|84;Fiction|28;War,Military Fiction|15;Science Fiction,Military Science Fiction|11"
1550173,Cross The Stars,David Drake,"Drake, David",,0671578219,9780671578213,0,3.82,Baen,Paperback,320,1999,1984,2008/01/01,2015/08/31,,,read,,,,1,,,0,,,,,,",2008-01-01","Science Fiction|20;Fiction|19;Science Fiction,Military Science Fiction|8;Adventure|8;Fantasy|6"
1355339,Hammer's Slammers,David Drake,"Drake, David",,0441316026,9780441316021,0,3.97,Ace,Mass Market Paperback,274,1979,1979,2008/01/01,2015/08/31,,,read,,,,1,,,0,,,,,,",2008-01-01","Science Fiction|141;Fiction|31;War,Military Fiction|22"
127455,"The Lies of Locke Lamora (Gentleman Bastard, #1)",Scott Lynch,"Lynch, Scott",,0553804677,9780553804676,4,4.3,Bantam Spectra,Hardcover,499,2006,2006,2008/01/01,2015/08/31,,,read,,,,1,,,0,,,,,,",2008-01-01",Fantasy|12316;Fiction|703;Adventure|560
887877,"Red Seas Under Red Skies (Gentleman Bastard, #2)",Scott Lynch,"Lynch, Scott",,0553804685,9780553804683,4,4.24,Bantam Spectra,Hardcover,558,2007,2007,2008/01/01,2013/09/26,,,read,,,,1,,,1,,,unspecified,,,",2008-01-01","Fantasy|5857;Fiction|601;Adventure|256;Fantasy,Epic Fantasy|235"
2129518,The Eye of Argon,Jim Theis,"Theis, Jim",,0809562618,9780809562619,0,2.69,Wildside Press,Paperback,74,2000,1970,2008/01/01,2015/08/31,,,read,,,,1,,,0,,,,,,",2008-01-01","Fantasy|55;Humor|13;Fiction|10;Science Fiction|7;Classics|6;Short Stories|3;Heroic Fantasy,Sword and Sorcery|3"
720977,"The Glasswrights' Apprentice (Glasswright, #1)",Mindy Klasky,"Klasky, Mindy",,0451457897,9780451457899,1,3.54,Roc / Penguin,Mass Market Paperback,324,2000,2000,2008/01/01,2015/08/31,,,read,,,,1,,,0,,,,,,",2008-01-01","Fantasy|189;Young Adult|23;Fiction|18;Fantasy,High Fantasy|11"
1333137,Star Hunters,Jo Clayton,"Clayton, Jo",,0886770149,9780886770143,0,3.96,Daw Books,Paperback,207,1980,1980,2008/01/01,2015/08/31,,,read,,,,1,,,0,,,,,,",2008-01-01",Science Fiction|13;Fantasy|7
615050,Maeve,Jo Clayton,"Clayton, Jo",,0879977604,9780879977603,0,3.94,DAW Books Inc,Mass Market Paperback,220,1979,1979,2008/01/01,2015/08/31,,,read,,,,1,,,0,,,,,,",2008-01-01",Science Fiction|17;Fantasy|7;Fiction|3
615051,Irsud,Jo Clayton,"Clayton, Jo",,0886771269,9780886771263,0,3.86,DAW,Mass Market Paperback,191,1990,1978,2008/01/01,2015/08/31,,,read,,,,1,,,0,,,,,,",2008-01-01",Science Fiction|22;Fantasy|4;Fiction|3;Science Fiction Fantasy|3
615053,Lamarchos,Jo Clayton,"Clayton, Jo",,0879979712,9780879979713,0,3.81,DAW Books Inc,Mass Market Paperback,224,1978,1978,2008/01/01,2015/08/31,,,read,,,,1,,,0,,,,,,",2008-01-01",Science Fiction|21;Fantasy|10;Science Fiction Fantasy|3;Fiction|2
464185,Diadem from the Stars,Jo Clayton,"Clayton, Jo",,0879979771,9780879979775,0,3.76,DAW,Paperback,235,1986,1977,2008/01/01,2015/08/31,,,read,,,,1,,,0,,,,,,",2008-01-01",Science Fiction|47;Fantasy|17;Fiction|8;Science Fiction Fantasy|5
17320,"Wind Rider's Oath (War God, #3)",David Weber,"Weber, David",,1416508953,9781416508953,0,4.03,Baen,Paperback,570,2005,2004,2008/01/01,2015/08/31,,,read,,,,1,,,0,,,,,,",2008-01-01","Fantasy|248;Fiction|20;Fantasy,Epic Fantasy|12"
119227,"The War God's Own (War God, #2)",David Weber,"Weber, David",,0671577921,9780671577926,0,4.13,Baen Fantasy,Paperback,374,1999,1998,2008/01/01,2015/08/31,,,read,,,,1,,,0,,,,,,",2008-01-01","Fantasy|309;Fiction|25;Fantasy,Epic Fantasy|14"
17315,"Oath of Swords (War God, #1)",David Weber,"Weber, David",,1416520864,9781416520863,0,4.01,Baen,Paperback,576,2006,1995,2008/01/01,2015/08/31,,,read,,,,1,,,0,,,,,,",2008-01-01","Fantasy|501;Fiction|43;Fantasy,Epic Fantasy|20"
1807649,"The Coming of the Horseclans (Horseclans, #1)",Robert   Adams,"Adams, Robert",,0451137485,9780451137487,0,3.73,Signet,Mass Market Paperback,199,1982,1975,2008/01/01,2015/08/31,,,read,,,,1,,,0,,,,,,",2008-01-01","Fantasy|81;Science Fiction|26;Apocalyptic,Post Apocalyptic|20;Fiction|12"
